;cod_proc;num_tramite;denom
4829;616.0;53.0;Propuesta Resolución Aceptación de Renuncia
4830;617.0;53.0;Propuesta Resolución Aceptación de Renuncia
4831;329.0;53.0;Resolucion de Renuncia
4832;967.0;53.0;Resolución Aceptación de Renuncia
4833;619.0;53.0;Resolución Desistimiento Voluntario Solicitud
4834;895.0;53.0;Resolución Renuncia Total
4835;131.0;53.0;Resolución aceptación de renuncia sin pago
4836;305.0;53.0;Resolución de Aceptación de Renuncia
4837;401.0;53.0;Resolución de Aceptación de Renuncia
4838;428.0;53.0;Resolución de Renuncia
4839;57.0;53.0;Resolución de Renuncia
4840;142.0;53.0;Resolución de Renuncia
4841;243.0;53.0;Resolución de Renuncia
4842;256.0;53.0;Resolución de Renuncia
4843;257.0;53.0;Resolución de Renuncia
4844;322.0;53.0;Resolución de Renuncia
4845;330.0;53.0;Resolución de Renuncia
4846;349.0;53.0;Resolución de Renuncia
4847;457.0;53.0;Resolución de Renuncia
4848;601.0;53.0;Resolución de Renuncia
4849;806.0;53.0;Resolución de Renuncia
4850;851.0;53.0;Resolución de Renuncia
4851;981.0;53.0;Resolución de Renuncia
4852;1082.0;53.0;Resolución de Renuncia
4853;1201.0;53.0;Resolución de Renuncia
4854;825.0;53.0;Resolución de Renuncia
4855;1002.0;53.0;Resolución de Renuncia
4856;73.0;53.0;Resolución de aceptación de renuncia
4857;1198.0;53.0;Resolución de aceptación de renuncia.
4858;626.0;53.0;Resolución de renuncia
4859;1049.0;53.0;Resolución de renuncia
4860;211.0;53.0;Resolución de renuncia
4861;271.0;53.0;Resolución de renuncia sin pago
4862;269.0;53.0;Resolución de renuncia sin pago
4863;289.0;53.0;Resolución de renuncia sin pago
4864;433.0;53.0;Resolución de renuncia sin pago
4865;1057.0;53.0;Resolución de renuncia total
4866;1185.0;53.0;Resolución de renuncia total
4867;372.0;53.0;Resolución Aceptación de Renuncia
4868;521.0;53.0;Resolución Aceptación de Renuncia al Abono
4869;1092.0;53.0;Resolución de Renuncia total
4870;152.0;53.0;Resolución de aceptación de renuncia con pago previo
4871;212.0;53.0;Resolución de renuncia con pago (sin intereses)
4872;414.0;53.0;Resolución Aceptación de Renuncia al Abono
4873;470.0;53.0;Resolución Aceptación de Renuncia al Abono
4874;615.0;55.0;Duplicidad de Expediente
4875;645.0;55.0;Duplicidad del expediente
4876;536.0;55.0;Inadmisión de la solicitud
4877;1139.0;55.0;Inadmisión de la solicitud
4878;571.0;55.0;Inadmisión de solicitud
4879;248.0;55.0;Inadmisión por duplicidad
4880;229.0;55.0;Inadmisión por duplicidad
4881;285.0;55.0;Inadmisión por duplicidad
4882;375.0;55.0;Inadmisión por duplicidad
4883;386.0;55.0;Inadmisión por duplicidad
4884;694.0;55.0;Inadmisión por duplicidad
4885;695.0;55.0;Inadmisión por duplicidad
4886;699.0;55.0;Inadmisión por duplicidad
4887;706.0;55.0;Inadmisión por duplicidad
4888;708.0;55.0;Inadmisión por duplicidad
4889;713.0;55.0;Inadmisión por duplicidad
4890;718.0;55.0;Inadmisión por duplicidad
4891;722.0;55.0;Inadmisión por duplicidad
4892;748.0;55.0;Inadmisión por duplicidad
4893;773.0;55.0;Inadmisión por duplicidad
4894;799.0;55.0;Inadmisión por duplicidad
4895;640.0;55.0;Resolucion Inadmision
4896;1028.0;55.0;Resolucion de inadmision
4897;468.0;55.0;Resolucion de inadmision
4898;648.0;55.0;Resolucion de inadmision
4899;834.0;55.0;Resolucion de inadmision
4900;106.0;55.0;Resolución de Inadmisión
4901;272.0;55.0;Resolución de Inadmisión
4902;370.0;55.0;Resolución de Inadmisión
4903;409.0;55.0;Resolución de Inadmisión
4904;540.0;55.0;Resolución de Inadmisión
4905;1024.0;55.0;Resolución de Inadmisión
4906;1108.0;55.0;Resolución de Inadmisión
4907;1113.0;55.0;Resolución de Inadmisión
4908;47.0;55.0;Resolución de Inadmisión
4909;48.0;55.0;Resolución de Inadmisión
4910;58.0;55.0;Resolución de Inadmisión
4911;306.0;55.0;Resolución de Inadmisión
4912;808.0;55.0;Resolución de Inadmisión
4913;948.0;55.0;Resolución de Inadmisión
4914;73.0;55.0;Resolución de Inadmisión
4915;809.0;55.0;Resolución de Inadmisión por presentación extemporánea
4916;576.0;55.0;Resolución de inadmisión
4917;644.0;55.0;Resolución de inadmisión
4918;1264.0;55.0;Resolución de inadmisión
4919;35.0;55.0;Resolución de inadmisión
4920;62.0;55.0;Resolución de inadmisión
4921;210.0;55.0;Resolución de inadmisión
4922;290.0;55.0;Resolución de inadmisión
4923;350.0;55.0;Resolución de inadmisión
4924;357.0;55.0;Resolución de inadmisión
4925;423.0;55.0;Resolución de inadmisión
4926;567.0;55.0;Resolución de inadmisión
4927;810.0;55.0;Resolución de inadmisión
4928;812.0;55.0;Resolución de inadmisión
4929;861.0;55.0;Resolución de inadmisión
4930;885.0;55.0;Resolución de inadmisión
4931;990.0;55.0;Resolución de inadmisión
4932;1082.0;55.0;Resolución de inadmisión
4933;898.0;55.0;Resolución de inadmisión
4934;650.0;55.0;Resolución de inadmisión 
4935;1027.0;55.0;Diligencia de duplicidad de expediente
4936;377.0;55.0;Inadmisión por fuera de plazo
4937;379.0;55.0;Inadmisión por fuera de plazo
4938;497.0;55.0;Inadmisión por fuera de plazo
4939;499.0;55.0;Inadmisión por fuera de plazo
4940;508.0;55.0;Inadmisión por fuera de plazo
4941;662.0;55.0;Inadmisión por fuera de plazo
4942;668.0;55.0;Inadmisión por fuera de plazo
4943;670.0;55.0;Inadmisión por fuera de plazo
4944;677.0;55.0;Inadmisión por fuera de plazo
4945;679.0;55.0;Inadmisión por fuera de plazo
4946;682.0;55.0;Inadmisión por fuera de plazo
4947;683.0;55.0;Inadmisión por fuera de plazo
4948;687.0;55.0;Inadmisión por fuera de plazo
4949;696.0;55.0;Inadmisión por fuera de plazo
4950;701.0;55.0;Inadmisión por fuera de plazo
4951;723.0;55.0;Inadmisión por fuera de plazo
4952;747.0;55.0;Inadmisión por fuera de plazo
4953;763.0;55.0;Inadmisión por fuera de plazo
4954;767.0;55.0;Inadmisión por fuera de plazo
4955;1107.0;55.0;Resolución Inadmisión a trámite - NO OBJETO
4956;646.0;55.0;Resolución de inadmisión (POR DUPLICIDAD)
4957;982.0;55.0;Resolución de inadmisión de modificación Resolución Concesión
4958;222.0;56.0;Resolución de Reintegro
4959;656.0;56.0;Resolución de Reintegro
4960;1092.0;60.0;Modificación Resolución Favorable
4961;889.0;60.0;Modificación Resolución Favorable
4962;977.0;60.0;Modificación Resolución Favorable
4963;906.0;60.0;Modificación Resolución de Concesión
4964;272.0;60.0;Modificación de Resolución
4965;410.0;60.0;Modificación de Resolución
4966;185.0;60.0;Modificación de Resolución
4967;319.0;60.0;Modificación de la Resolución Aprobatoria
4968;418.0;60.0;Modificación de la Resolución Aprobatoria
4969;860.0;60.0;Modificación de la Resolución Aprobatoria
4970;300.0;60.0;Resolución de Modificacion Favorable
4971;817.0;50.0;Resolución aprobatoria
4972;425.0;50.0;Resolución aprobatoria
4973;190.0;50.0;Resolución aprobatoria
4974;280.0;50.0;Resolución aprobatoria
4975;202.0;50.0;Resolución aprobatoria
4976;61.0;50.0;Resolución aprobatoria
4977;137.0;50.0;Resolución aprobatoria
4978;244.0;50.0;Resolución aprobatoria
4979;516.0;50.0;Resolución aprobatoria
4980;389.0;50.0;Resolución aprobatoria de Inscripción
4981;863.0;50.0;Resolución aprobatoria de Inscripción de la Modificación
4982;438.0;50.0;Resolución aprobatoria e Inscripción
4983;806.0;50.0;Resolución de Concesión
4984;260.0;50.0;Resolución de Concesión
4985;885.0;50.0;Resolución de Concesión
4986;600.0;50.0;Resolución de Concesión
4987;844.0;50.0;Resolución de Concesión
4988;222.0;50.0;Resolución de Concesión
4989;422.0;50.0;Resolución de Concesión
4990;899.0;50.0;Resolución de Concesión
4991;1198.0;50.0;Resolución de Concesión.
4992;237.0;50.0;Resolución de Expedición de Duplicado
4993;920.0;50.0;Resolución de Habilitación
4994;1051.0;50.0;Resolucion Favorable modificación
4995;976.0;50.0;Resolución Estimatoria Mod. Concesión
4996;263.0;50.0;Resolución Estimatoria de Concesión
4997;556.0;50.0;Resolución Estimatoria Abono Pérdida Parcial
4998;171.0;50.0;Resolución Estimatoria de Abono (Obra Terminada)
4999;934.0;50.0;Resolución Estimatoria con Crédito - Recurso Alzada
5000;1027.0;50.0;Resolución sin efecto
5001;172.0;50.0;RES de estimación por ATENDER Y CUMPLIR el emplazamiento. Trimestre 4
5002;542.0;51.0;Resolucion Denegatoria por incumplimiento de requisitos
5003;367.0;51.0;Resolucion Desestimatoria
5004;581.0;51.0;Resolucion Desfavorable
5005;923.0;51.0;Resolucion Desfavorable
5006;329.0;51.0;Resolucion denegatoria por incumplimiento requisitos
5007;202.0;51.0;Resolución Denegatoria
5008;106.0;51.0;Resolución Denegatoria
5009;361.0;51.0;Resolución Denegatoria
5010;580.0;51.0;Resolución Denegatoria
5011;572.0;51.0;Resolución Denegatoria Direccion General
5012;139.0;51.0;Resolución Denegatoria por Incumplimiento de Requisitos
5013;597.0;51.0;Resolución Denegatoria por Incumplimiento de Requisitos
5014;988.0;51.0;Resolución Denegatoria por Incumplimiento de Requisitos
5015;75.0;51.0;Resolución Denegatoria por incumplimiento de requisitos
5016;130.0;51.0;Resolución Denegatoria por incumplimiento de requisitos
5017;207.0;51.0;Resolución Desestimatoria
5018;1108.0;51.0;Resolución Desestimatoria
5019;1012.0;51.0;Resolución Desestimatoria - Incumplimiento de requisitos
5020;1.0;51.0;Resolución Desfavorable
5021;1059.0;51.0;Resolución Desfavorable
5022;34.0;51.0;Resolución Desfavorable
5023;303.0;51.0;Resolución Desfavorable
5024;515.0;51.0;Resolución Desfavorable
5025;874.0;51.0;Resolución Desfavorable
5026;954.0;51.0;Resolución Desfavorable
5027;641.0;51.0;Resolución Desfavorable o Parcialmente Aprobatoria de la Dirección General
5028;996.0;51.0;Resolución Desfavorable.
5029;599.0;51.0;Resolución de Denegación
5030;997.0;51.0;Resolución de Descalificación
5031;320.0;51.0;Resolución de Pérdida de Eficacia De la Declaración Responsable (Desfavorable)
5032;1110.0;51.0;Resolución de Pérdida de Eficacia De la Declaración Responsable (Desfavorable)
5033;1016.0;51.0;Resolución de pérdida de eficacia de la declaración responsable (Desestimatoria)
5034;1113.0;51.0;Resolución de pérdida de eficacia de la declaración responsable (Desestimatoria)
5035;243.0;51.0;Resolución denegatoria por incumplimiento requisitos
5036;554.0;51.0;Resolución denegatoria por incumplimiento requisitos
5037;978.0;51.0;Resolución denegatoria por incumplimiento requisitos
5038;1028.0;51.0;Resolución denegatoria por incumplimiento requisitos
5039;1079.0;51.0;Resolución denegatoria por incumplimiento requisitos
5040;281.0;51.0;Resolucion de Exclusion no Presentado
5041;282.0;51.0;Resolucion de Exclusion no Presentado
5042;366.0;51.0;Resolucion de Exclusion no Presentado
5043;367.0;51.0;Resolucion de Exclusion no Presentado
5044;427.0;51.0;Resolucion denegatoria por falta de presupuesto
5045;527.0;51.0;Resolucion denegatoria por falta de presupuesto
5046;857.0;51.0;Resolucion denegatoria por falta de presupuesto
5047;980.0;51.0;Resolucion denegatoria por falta de presupuesto
5048;392.0;51.0;Resolucion desestimatoria falta de presupuesto
5049;811.0;51.0;Resolucion desestimatoria falta de presupuesto
5050;393.0;51.0;Resolucion desestimatoria falta de presupuesto
5051;606.0;51.0;Resolucion desestimatoria falta de presupuesto
5052;139.0;51.0;Resolución Denegatoria por Falta de Presupuesto
5053;596.0;51.0;Resolución Denegatoria por Falta de Presupuesto
5054;795.0;51.0;Resolución Denegatoria por Falta de Presupuesto
5055;988.0;51.0;Resolución Denegatoria por Falta de Presupuesto
5056;68.0;51.0;Resolución Denegatoria por falta de presupuesto
5057;428.0;51.0;Resolución Desestimatoria Falta de Presupuesto
5058;1180.0;51.0;Resolución Desestimatoria. Falta de crédito
5059;1012.0;51.0;Resolución Desfavorable por Falta de Presupuesto
5060;556.0;51.0;Resolución Desistimiento - Falta Documentación (abono)
5061;426.0;51.0;Resolución denegatoria por falta de presupuesto
5062;525.0;51.0;Resolución denegatoria por falta de presupuesto
5063;854.0;51.0;Resolución denegatoria por falta de presupuesto
5064;978.0;51.0;Resolución denegatoria por falta de presupuesto
5065;1239.0;51.0;Resolución denegatoria por falta de presupuesto
5066;883.0;51.0;Resolución desestimatoria - Insuficiencia Credito
5067;364.0;51.0;Resolución no seleccionado premio
5068;372.0;51.0;Notificación de Resolución Desestimatoria - Incumplimiento de Requisitos
5069;485.0;51.0;Resolucion de Exclusion no Coincide
5070;976.0;51.0;Resolución Desestimatoria Mod. Concesión
5071;416.0;51.0;Comunicación de Resolución Desestimatoria - Falta de Presupuesto
5072;934.0;51.0;R. Desistimiento de la resolución  de modificación
5073;366.0;51.0;Resolucion de No-Concesion
5074;225.0;51.0;Resolución Denegatoria - Hospital Nacional de Parapléjicos
5075;619.0;51.0;Resolución Desestimatoria Incumplimiento Requisitos - Recurso Alzada
5076;216.0;51.0;Resolución Denegatoria - Razones Humanitarias
5077;882.0;51.0;Resolución Fin del Procedimiento - Causa sobrevenida
5078;556.0;51.0;Resolución Pérdida Derecho Cobro - No Justificación
5079;170.0;51.0;Resolución Desestimatoria - Falta Documentación (anticipo)
5080;616.0;51.0;Resolución de Pérdida de Subvención
5081;372.0;51.0;Resolución Pérdida Derecho Cobro - Falta Documentación
5082;416.0;51.0;Resolución Inadmisión a trámite - No objeto
5083;373.0;51.0;Resolución Pérdida Derecho Cobro - Incump. Req.
5084;617.0;51.0;Resolución Pérdida Derecho Cobro - Incump. Req.
5085;415.0;51.0;Resolución Pérdida Derecho Cobro - Incump. Req.
5086;884.0;52.0;Resolucion Desistimiento
5087;366.0;52.0;Resolucion Desistimiento
5088;1051.0;52.0;Resolucion Desistimiento
5089;614.0;52.0;Resolucion Desistimiento
5090;648.0;52.0;Resolucion de desistimiento
5091;833.0;52.0;Resolucion de desistimiento
5092;1062.0;52.0;Resolucion de desistimiento
5093;1072.0;52.0;Resolucion de desistimiento
5094;1073.0;52.0;Resolucion de desistimiento
5095;492.0;52.0;Resolución Desistimiento
5096;102.0;52.0;Resolución Desistimiento
5097;185.0;52.0;Resolución Desistimiento
5098;300.0;52.0;Resolución Desistimiento
5099;1182.0;52.0;Resolución Desistimiento
5100;400.0;52.0;Resolución Desistimiento
5101;587.0;52.0;Resolución Desistimiento
5102;590.0;52.0;Resolución Desistimiento
5103;593.0;52.0;Resolución Desistimiento
5104;1028.0;52.0;Resolución Desistimiento
5105;190.0;52.0;Resolución Desistimiento
5106;430.0;52.0;Resolución Desistimiento
5107;516.0;52.0;Resolución Desistimiento
5108;619.0;52.0;Resolución Desistimiento Requerimiento Documentación
5109;460.0;52.0;Resolución Desistimiento evaluación
5110;855.0;52.0;Resolución de Desistimiento
5111;526.0;52.0;Resolución de Desistimiento
5112;981.0;52.0;Resolución de Desistimiento
5113;361.0;52.0;Resolución de Desistimiento
5114;1007.0;52.0;Resolución de Desistimiento
5115;11.0;52.0;Resolución de Desistimiento
5116;34.0;52.0;Resolución de Desistimiento
5117;125.0;52.0;Resolución de Desistimiento
5118;264.0;52.0;Resolución de Desistimiento
5119;268.0;52.0;Resolución de Desistimiento
5120;319.0;52.0;Resolución de Desistimiento
5121;321.0;52.0;Resolución de Desistimiento
5122;327.0;52.0;Resolución de Desistimiento
5123;340.0;52.0;Resolución de Desistimiento
5124;345.0;52.0;Resolución de Desistimiento
5125;349.0;52.0;Resolución de Desistimiento
5126;362.0;52.0;Resolución de Desistimiento
5127;388.0;52.0;Resolución de Desistimiento
5128;391.0;52.0;Resolución de Desistimiento
5129;407.0;52.0;Resolución de Desistimiento
5130;422.0;52.0;Resolución de Desistimiento
5131;448.0;52.0;Resolución de Desistimiento
5132;455.0;52.0;Resolución de Desistimiento
5133;457.0;52.0;Resolución de Desistimiento
5134;458.0;52.0;Resolución de Desistimiento
5135;822.0;52.0;Resolución de Desistimiento
5136;828.0;52.0;Resolución de Desistimiento
5137;1046.0;52.0;Resolución de Desistimiento
5138;1068.0;52.0;Resolución de Desistimiento
5139;1024.0;52.0;Resolución de desistimiento
5140;150.0;52.0;Resolución de desistimiento
5141;832.0;52.0;Resolución de desistimiento
5142;909.0;52.0;Resolución de desistimiento
5143;966.0;52.0;Resolución de desistimiento
5144;1099.0;52.0;Resolución de desistimiento. Falta documentación. Defecto de forma. Duplicidad
5145;228.0;52.0;Resolución desistimiento
5146;232.0;52.0;Resolución desistimiento
5147;287.0;52.0;Resolución desistimiento
5148;376.0;52.0;Resolución desistimiento
5149;383.0;52.0;Resolución desistimiento
5150;386.0;52.0;Resolución desistimiento
5151;495.0;52.0;Resolución desistimiento
5152;506.0;52.0;Resolución desistimiento
5153;665.0;52.0;Resolución desistimiento
5154;682.0;52.0;Resolución desistimiento
5155;698.0;52.0;Resolución desistimiento
5156;707.0;52.0;Resolución desistimiento
5157;715.0;52.0;Resolución desistimiento
5158;716.0;52.0;Resolución desistimiento
5159;721.0;52.0;Resolución desistimiento
5160;733.0;52.0;Resolución desistimiento
5161;749.0;52.0;Resolución desistimiento
5162;756.0;52.0;Resolución desistimiento
5163;758.0;52.0;Resolución desistimiento
5164;773.0;52.0;Resolución desistimiento
5165;778.0;52.0;Resolución desistimiento
5166;779.0;52.0;Resolución desistimiento
5167;800.0;52.0;Resolución desistimiento
5168;1203.0;52.0;Aceptación de Desistimiento
5169;887.0;52.0;Resolución de desistimiento
5170;1130.0;52.0;Resolución de desistimiento
5171;948.0;52.0;Resolución Aceptación Renuncia
5172;1031.0;52.0;Resolución Aceptación Renuncia
5173;888.0;52.0;Resolución de Aceptación de Desistimiento voluntario
